0.775728 0.718115 0.404043
0.777740 0.720150 0.408346
0.779677 0.722122 0.412674
0.781561 0.724049 0.416997
0.783387 0.725933 0.421316
0.785174 0.727771 0.425659
0.786925 0.729585 0.429999
0.788645 0.731371 0.434338
0.790344 0.733147 0.438684
0.792034 0.734913 0.443048
0.793723 0.736670 0.447403
0.795403 0.738436 0.451793
0.797098 0.740216 0.456184
0.798812 0.742007 0.460600
0.800545 0.743826 0.465055
0.802305 0.745671 0.469552
0.804105 0.747558 0.474069
0.805940 0.749474 0.478646
0.807826 0.751455 0.483275
0.809762 0.753472 0.487981
0.811757 0.755557 0.492733
0.813811 0.757700 0.497591
0.815940 0.759909 0.502510
0.818131 0.762193 0.507536
0.820404 0.764557 0.512652
0.822761 0.766996 0.517884
0.825195 0.769522 0.523222
0.827720 0.772139 0.528679
0.830338 0.774841 0.534250
0.833043 0.777645 0.539956
0.835847 0.780535 0.545804
0.838743 0.783529 0.551777
0.841742 0.786623 0.557885
0.844836 0.789809 0.564144
0.848025 0.793102 0.570531
0.851314 0.796487 0.577075
0.854708 0.799983 0.583751
0.858189 0.803568 0.590571
0.861773 0.807256 0.597537
0.865442 0.811036 0.604639
0.869209 0.814910 0.611869
0.873058 0.818874 0.619243
0.876991 0.822933 0.626729
0.881014 0.827073 0.634354
0.885111 0.831296 0.642086
0.889283 0.835593 0.649938
0.893524 0.839971 0.657900
0.897836 0.844412 0.665956
0.902209 0.848924 0.674115
0.906642 0.853494 0.682363
0.911128 0.858129 0.690697
0.915660 0.862822 0.699112
0.920246 0.867556 0.707601
0.924870 0.872341 0.716161
0.929535 0.877161 0.724773
0.934230 0.882027 0.733439
0.938960 0.886924 0.742156
0.943712 0.891849 0.750918
0.948484 0.896802 0.759705
0.953278 0.901771 0.768530
0.958083 0.906763 0.777389
0.962897 0.911766 0.786261
0.967722 0.916783 0.795143
0.972550 0.921807 0.804045
0.977377 0.926833 0.812949
0.982209 0.931866 0.821867
0.987038 0.936906 0.830784
0.991860 0.941939 0.839705
0.996677 0.946974 0.848623
1.000000 0.952006 0.857544
